6.7366e-16,1.4035e-16,5.6138e-17,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,268.78,7.0812e-15,3.5043e-15,3.444e-15,6.7204e-15,3.2535e-15,1.5623e-15,0,0,6.5345e-16,6.0155e-16,0,0,8.4545e-16,1.4271e-15,2.3071e-15,8.7214e-16,5.8476e-16,5.8676e-16,0,5.8676e-16,5.8476e-16,8.7214e-16,2.3071e-15,1.4271e-15,8.4545e-16,0,0,6.0155e-16,6.5345e-16,0,0,1.5623e-15,3.2535e-15,6.7204e-15,3.444e-15,3.5043e-15,7.0812e-15,161.09,7.0812e-15,3.5043e-15,0,0,1.6267e-15,0,0,7.009e-16,8.1682e-16,7.5193e-16,5.4553e-16,0,0,7.1355e-16,0,0,5.8476e-16,5.8676e-16,0,5.8676e-16,5.8476e-16,0,0,7.1355e-16,0,0,5.4553e-16,7.5193e-16,8.1682e-16,7.009e-16,0,0,1.6267e-15,0,0,3.5043e-15,7.0812e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0066631,0.0071574,0.024872,-2.5839,1.8635,-2.9239,3.2888,4.6923,-3.0897,-0.14503,-3.0416,-4.2311,-4.3725,-2.1375,4.4273,4.0646,3.1032,3.0095,-1.3668,-3.0618,-5.3816,4.1377,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.97803,-0.98096,-0.98169,-0.98291,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.25684,-0.23799,-0.23328,-0.22542,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.080078,-0.086328,-0.087891,-0.090495,268.89,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,0.11595,158.68,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,2.4096,0,0,0,0,0,0,0,0.45291,0,0,0,0,0,0,0,-0.081989,0,0,0,0,0,0,0,1.7038
0.033669,0.061288,0.17278,2.0962,-0.76502,0.55587,0.16668,-0.076044,-0.78257,0.18005,-0.23423,-0.6101,-1.9909,-0.80949,-0.33767,-0.23134,0.50958,2.2667,1.2432,-0.16984,-0.09938,-0.022338,-0.95996,-0.94116,-0.9168,-0.88311,-0.83789,-0.79482,-0.76504,-0.7915,-0.82988,-0.87695,-0.92061,-0.9666,-0.96904,-0.96016,-0.95469,-0.95264,-0.94609,-0.94814,-0.95947,-0.96885,-0.97861,-0.98965,-0.99736,-0.99521,-0.98896,-0.98555,-0.98223,-0.97402,-0.96963,-0.98076,-0.97187,-0.96973,-0.97002,-0.9791,-0.96328,-0.971,-0.97351,-0.97363,-0.43636,-0.44568,-0.43896,-0.43955,-0.43604,-0.41465,-0.43525,-0.4083,-0.38711,-0.41416,-0.44043,-0.41191,-0.44014,-0.44785,-0.41055,-0.37168,-0.34824,-0.32256,-0.30674,-0.29834,-0.30049,-0.29775,-0.29688,-0.28936,-0.27266,-0.26123,-0.24463,-0.23086,-0.21943,-0.21689,-0.2167,-0.20957,-0.20205,-0.20273,-0.2043,-0.20176,-0.20605,-0.21501,0.14827,0.15918,0.18291,0.23271,0.28945,0.37344,0.40078,0.40322,0.39766,0.37461,0.30908,0.27598,0.25342,0.21201,0.16455,0.13496,0.13467,0.13936,0.13525,0.1334,0.11094,0.060352,-0.0085939,-0.053125,-0.090625,-0.09502,-0.10557,-0.10859,-0.12559,-0.15146,-0.17471,-0.17803,-0.17666,-0.17988,-0.17109,-0.16006,-0.15991,-0.16243,260.74,6.5942,2.7821,1.6754,0.51987,0.40357,0.40135,0.35634,0.17195,0.050236,0.15751,0.20622,0.1561,0.065415,0.1017,0.13358,0.097268,0.053341,0.057023,0.08566,0.057023,0.053341,0.097268,0.13358,0.1017,0.065415,0.1561,0.20622,0.15751,0.050236,0.17195,0.35634,0.40135,0.40357,0.51987,1.6754,2.7821,6.5942,117.74,24.92,8.1173,6.6546,2.3197,3.1522,2.3426,2.2383,1.4945,1.2745,1.5006,1.2789,1.1103,1.1212,0.93399,1.0525,0.94022,0.95355,0.85161,1.078,0.85161,0.95355,0.94022,1.0525,0.93399,1.1212,1.1103,1.2789,1.5006,1.2745,1.4945,2.2383,2.3426,3.1522,2.3197,6.6546,8.1173,24.92,0.44719,2.5888,0,-0.68189,0.62675,0.93318,0.50753,-0.11988,-0.36085,-0.29008,0,0.47899,-0.39914,-0.2005,-0.027485,0.010214,0.48652,3.1372,0,-0.058856,-0.24375,1.4409,0.46195,-0.12016
0.028961,0.061893,0.15522,2.5088,-0.53085,0.39479,-1.4519,1.5206,0.34091,0.040354,-0.23885,-0.10605,0.36907,0.17503,-0.13973,-0.7414,-0.77139,-0.23247,-0.81189,-0.65241,-1.0283,-1.019,-0.98617,-0.99292,-1.003,-0.9998,-0.99814,-0.98311,-0.96748,-0.92275,-0.86387,-0.79141,-0.73018,-0.70244,-0.73486,-0.79756,-0.87441,-0.93457,-0.95889,-0.94756,-0.94189,-0.93857,-0.93613,-0.94619,-0.95244,-0.95156,-0.96758,-0.98193,-0.9875,-0.98721,-0.99063,-0.98516,-0.97725,-0.96934,-0.97246,-0.97168,-0.96377,-0.96631,-0.96875,-0.9681,-0.29997,-0.31006,-0.30439,-0.329,-0.33184,-0.39834,-0.46797,-0.51494,-0.50928,-0.49365,-0.47871,-0.41748,-0.40459,-0.43057,-0.4543,-0.46357,-0.48271,-0.47383,-0.43857,-0.41201,-0.36797,-0.33398,-0.31807,-0.31836,-0.32529,-0.32744,-0.3207,-0.32783,-0.32676,-0.30879,-0.30498,-0.29824,-0.27676,-0.25645,-0.2459,-0.22188,-0.21716,-0.2041,-0.18994,-0.11121,-0.057129,0.0081057,0.11367,0.14385,0.15186,0.1959,0.23535,0.27705,0.31699,0.39355,0.40664,0.421,0.43467,0.4208,0.34189,0.29111,0.24287,0.18389,0.1627,0.15518,0.14756,0.13525,0.11602,0.099121,0.0625,0.0041991,-0.045019,-0.069336,-0.09043,-0.099707,-0.091406,-0.08789,-0.10059,-0.11416,-0.11426,-0.11995,258.73,7.6447,3.9524,2.2768,1.4654,0.71171,0.16623,0.30054,0.24788,0.15301,0.019322,0.041479,0.083187,0.106,0.026317,0.032484,0.076696,0.06709,0.034276,0.01923,0.034276,0.06709,0.076696,0.032484,0.026317,0.106,0.083187,0.041479,0.019322,0.15301,0.24788,0.30054,0.16623,0.71171,1.4654,2.2768,3.9524,7.6447,127.75,20.627,4.1101,5.7199,1.742,1.881,1.5663,0.79449,0.31162,0.20905,0.22323,0.081631,0.17358,0.078412,0.095463,0.10073,0.048142,0.10959,0.055799,0.17684,0.055799,0.10959,0.048142,0.10073,0.095463,0.078412,0.17358,0.081631,0.22323,0.20905,0.31162,0.79449,1.5663,1.881,1.742,5.7199,4.1101,20.627,-2.4136,1.5764,0,-1.6976,-0.1208,0.077354,0.68862,0.084524,1.3576,-0.38344,0,0.37404,-0.23715,-0.10847,-0.12938,-0.050102,-2.3282,2.4136,0,-2.1113,0.28584,0.24415,0.73531,0.054514
0.033114,0.064886,0.1445,2.4685,-1.3215,0.42526,2.0288,0.88101,1.4917,1.7334,2.0367,2.4163,2.3598,1.0016,-0.40269,0.48777,-0.13787,-1.0232,-0.41137,-0.033374,0.26663,-0.31736,-0.98991,-0.98706,-0.99004,-0.98926,-0.99355,-1.005,-1.0155,-1.0138,-1.012,-1.0008,-0.98613,-0.93291,-0.87305,-0.82061,-0.7583,-0.7666,-0.82666,-0.89434,-0.94522,-1.0026,-0.99414,-0.97529,-0.96309,-0.95273,-0.94971,-0.95039,-0.94893,-0.96123,-0.97188,-0.99024,-0.98789,-0.9957,-0.98828,-0.98691,-0.98926,-0.99463,-0.99255,-0.99154,-0.21159,-0.21265,-0.21416,-0.24004,-0.23691,-0.2416,-0.25537,-0.27246,-0.28662,-0.34648,-0.42725,-0.45127,-0.44766,-0.41709,-0.43838,-0.34043,-0.3501,-0.39229,-0.44707,-0.38457,-0.42461,-0.39668,-0.34668,-0.29014,-0.28545,-0.27295,-0.27246,-0.2915,-0.28252,-0.28545,-0.27705,-0.25635,-0.23652,-0.23291,-0.21523,-0.20693,-0.20679,-0.19417,-0.073731,-0.072876,-0.073242,-0.11211,-0.10928,-0.070508,-0.013965,0.042969,0.13066,0.18242,0.2041,0.23203,0.25859,0.32451,0.34756,0.38516,0.3957,0.40781,0.37432,0.36162,0.3083,0.25918,0.20615,0.16846,0.14326,0.15156,0.13887,0.13027,0.097558,0.047558,-0.02334,-0.05293,-0.077246,-0.091406,-0.085742,-0.077832,-0.084228,-0.10352,261.89,7.0327,3.3019,2.3454,1.3803,0.81142,0.35291,0.26666,0.32783,0.086848,0.041802,0.071949,0.064783,0.082447,0.031426,0.033795,0.039341,0.05019,0.068147,0.0119,0.068147,0.05019,0.039341,0.033795,0.031426,0.082447,0.064783,0.071949,0.041802,0.086848,0.32783,0.26666,0.35291,0.81142,1.3803,2.3454,3.3019,7.0327,132.05,21.389,2.3828,6.1404,2.5152,1.6456,1.1431,1.1217,0.49285,0.63755,0.30472,0.17512,0.18367,0.24561,0.18634,0.1332,0.15224,0.25662,0.22158,0.05395,0.22158,0.25662,0.15224,0.1332,0.18634,0.24561,0.18367,0.17512,0.30472,0.63755,0.49285,1.1217,1.1431,1.6456,2.5152,6.1404,2.3828,21.389,-2.7325,1.1792,0,0.09454,-1.0583,0.56848,1.1087,0.20868,1.2045,-0.56659,0,0.090807,0.79752,-0.45208,-0.1716,-0.089605,-3.0455,1.2722,0,0.11323,-0.79528,-0.33252,1.4933,0.18841
0.026295,0.043914,0.12535,2.3154,-0.92933,0.2371,-0.43539,0.15113,1.0295,1.0728,0.46912,-0.04373,-0.91855,-0.89923,-0.62439,0.73243,0.018296,0.0093872,0.39341,-0.48171,1.5888,-0.59475,-1.0132,-0.99878,-0.99756,-0.99053,-0.95645,-0.90283,-0.84834,-0.79912,-0.75703,-0.77666,-0.82109,-0.88242,-0.93184,-0.97158,-0.98018,-0.975,-0.96777,-0.96406,-0.95625,-0.94922,-0.9501,-0.9543,-0.9582,-0.9708,-0.98447,-0.99424,-0.99541,-0.99795,-0.98789,-0.98408,-0.98633,-0.99043,-0.98506,-0.9919,-0.99365,-0.98975,-0.98694,-0.9891,-0.28174,-0.29663,-0.32695,-0.40439,-0.43789,-0.44453,-0.44951,-0.43076,-0.37158,-0.36035,-0.3668,-0.4,-0.43105,-0.45225,-0.45615,-0.44277,-0.40264,-0.35625,-0.32031,-0.29814,-0.29326,-0.28643,-0.2917,-0.29258,-0.29365,-0.28301,-0.27588,-0.25801,-0.24873,-0.22529,-0.22217,-0.20596,-0.19785,-0.18584,-0.18535,-0.17285,-0.1709,-0.16976,0.11084,0.12976,0.15391,0.17861,0.22168,0.26318,0.31201,0.33457,0.36152,0.36357,0.3582,0.34707,0.33203,0.30332,0.27285,0.23838,0.19199,0.15674,0.13447,0.13301,0.13057,0.13008,0.12773,0.12969,0.075195,0.0080078,-0.039746,-0.07168,-0.11211,-0.11172,-0.091894,-0.09834,-0.11025,-0.10938,-0.11357,-0.11641,-0.11292,-0.11084,261.15,7.2588,3.7783,2.2036,1.1862,0.3913,0.17864,0.11838,0.16524,0.17359,0.11374,0.020406,0.10117,0.078043,0.085586,0.13772,0.12114,0.064235,0.047272,0.10865,0.047272,0.064235,0.12114,0.13772,0.085586,0.078043,0.10117,0.020406,0.11374,0.17359,0.16524,0.11838,0.17864,0.3913,1.1862,2.2036,3.7783,7.2588,134.44,21.043,8.2487,4.3682,1.0695,1.855,1.1615,0.5418,0.35209,0.12503,0.1482,0.17139,0.097701,0.1137,0.064877,0.19802,0.082963,0.10393,0.187,0.13694,0.187,0.10393,0.082963,0.19802,0.064877,0.1137,0.097701,0.17139,0.1482,0.12503,0.35209,0.5418,1.1615,1.855,1.0695,4.3682,8.2487,21.043,-0.94392,2.1426,0,-1.1891,1.1351,0.09046,1.0419,-0.038597,0.40858,-0.38984,0,0.74742,-0.75383,-0.14438,-0.11259,0.0066008,-0.57767,2.9307,0,-1.522,0.4722,0.45861,1.0693,-0.069074
0.032751,0.053699,0.14774,2.1334,-0.40417,0.65297,0.34684,-1.1799,-2.3769,-3.8339,-3.798,-1.6121,-0.75488,-0.55715,0.25269,0.12684,-0.40419,-1.8158,-1.3366,-0.98105,0.33622,-0.36513,-0.98649,-0.98535,-0.98613,-0.98516,-0.98555,-0.98486,-0.98682,-0.9833,-0.98672,-0.98691,-0.98672,-0.98818,-0.99229,-1.0014,-1.0127,-1.0189,-1.0308,-1.0413,-1.0208,-0.96748,-0.9043,-0.84766,-0.82217,-0.82617,-0.87334,-0.92617,-0.95478,-0.95801,-0.95469,-0.9458,-0.94502,-0.94277,-0.94004,-0.93945,-0.95615,-0.954,-0.96582,-0.98112,-0.20947,-0.21082,-0.21064,-0.21104,-0.20889,-0.20938,-0.20635,-0.2082,-0.20664,-0.20557,-0.20488,-0.21191,-0.24326,-0.25791,-0.271,-0.29775,-0.31768,-0.32061,-0.36523,-0.3958,-0.3918,-0.41797,-0.35898,-0.34141,-0.35498,-0.37607,-0.37705,-0.44023,-0.43145,-0.4043,-0.38066,-0.34639,-0.32764,-0.31797,-0.31768,-0.32813,-0.33545,-0.34131,-0.098958,-0.09961,-0.099707,-0.099903,-0.099414,-0.095996,-0.095215,-0.092969,-0.095508,-0.094141,-0.096582,-0.099219,-0.13223,-0.13008,-0.088965,-0.023828,0.050684,0.11738,0.14717,0.18145,0.20449,0.19014,0.25615,0.34023,0.36982,0.36914,0.37744,0.329,0.26221,0.19883,0.15957,0.14482,0.14814,0.16025,0.1584,0.12471,0.11645,0.093913,261.48,7.1905,2.9044,2.7776,1.5905,0.97002,0.58861,0.14391,0.15039,0.11063,0.13738,0.11452,0.13246,0.12676,0.046944,0.12133,0.10942,0.075743,0.073815,0.10071,0.073815,0.075743,0.10942,0.12133,0.046944,0.12676,0.13246,0.11452,0.13738,0.11063,0.15039,0.14391,0.58861,0.97002,1.5905,2.7776,2.9044,7.1905,133.01,21.214,0.86229,7.3385,2.5788,2.2295,0.67168,0.95003,0.86503,0.28142,0.71964,0.099069,0.4198,0.3307,0.27303,0.45917,0.30106,0.44128,0.30242,0.39606,0.30242,0.44128,0.30106,0.45917,0.27303,0.3307,0.4198,0.099069,0.71964,0.28142,0.86503,0.95003,0.67168,2.2295,2.5788,7.3385,0.86229,21.214,0.030593,-0.40132,0,-0.0076792,0.183,-1.7253,0.32463,0.71982,0.016582,-0.23259,0,0.00074953,0.039269,0.98044,-0.30082,-0.17286,0.091475,-0.76809,0,-0.001294,0.20404,-1.4619,-0.45622,1.0617
0.032901,0.054778,0.17711,1.9994,-0.93694,0.56053,0.3942,-1.06,-1.3011,-2.7993,-1.3472,-0.59491,-0.76788,-0.12532,-0.21623,-0.89043,0.072613,0.73887,0.064202,-1.2341,-0.80404,0.022959,-0.97445,-0.99304,-1.0108,-1.0052,-1.0062,-1.0412,-1.0297,-0.98047,-0.92295,-0.84434,-0.74922,-0.68691,-0.70039,-0.77402,-0.84395,-0.91064,-0.96221,-0.97217,-0.9498,-0.94951,-0.93652,-0.93486,-0.93652,-0.94863,-0.9501,-0.96572,-0.98066,-0.9875,-0.98857,-0.99561,-0.99277,-0.99092,-0.98779,-0.9916,-0.98955,-0.99385,-0.99365,-0.99821,-0.25602,-0.26294,-0.26055,-0.27773,-0.32051,-0.34365,-0.41455,-0.46221,-0.48438,-0.4835,-0.46826,-0.44707,-0.39824,-0.39404,-0.40137,-0.4377,-0.43252,-0.46387,-0.45361,-0.43213,-0.37998,-0.34189,-0.31953,-0.31113,-0.31484,-0.30967,-0.2999,-0.296,-0.28906,-0.27002,-0.25713,-0.25029,-0.23857,-0.22383,-0.21074,-0.20684,-0.20032,-0.19645,-0.15641,-0.16919,-0.11816,-0.045801,0.038477,0.1417,0.20518,0.22031,0.23437,0.2501,0.30264,0.38545,0.4418,0.47529,0.51123,0.48945,0.42109,0.36396,0.30215,0.21768,0.16562,0.16982,0.17822,0.17402,0.17178,0.14512,0.094238,0.034473,-0.022656,-0.068457,-0.086523,-0.092285,-0.092578,-0.091797,-0.099609,-0.10557,-0.11194,-0.11572,258.48,8.5832,4.0664,3.0312,1.7891,0.62686,0.13062,0.127,0.22184,0.084117,0.13992,0.1235,0.08587,0.0078342,0.038981,0.06019,0.037286,0.03509,0.034589,0.05136,0.034589,0.03509,0.037286,0.06019,0.038981,0.0078342,0.08587,0.1235,0.13992,0.084117,0.22184,0.127,0.13062,0.62686,1.7891,3.0312,4.0664,8.5832,140.08,21.646,3.5952,6.2607,2.9009,1.5,1.3916,1.5041,0.49228,0.34883,0.48262,0.19082,0.18175,0.18481,0.08301,0.1816,0.12378,0.2102,0.033869,0.38706,0.033869,0.2102,0.12378,0.1816,0.08301,0.18481,0.18175,0.19082,0.48262,0.34883,0.49228,1.5041,1.3916,1.5,2.9009,6.2607,3.5952,21.646,-3.3191,1.5468,0,-0.87535,-0.56148,-0.13463,1.1817,0.027927,1.6791,-0.5256,0,0.31991,-0.13946,-0.046934,-0.18156,0.0010748,-3.0513,2.3353,0,-1.1378,0.32196,-0.12591,1.0407,0.0011455
0.040606,0.069547,0.19541,1.8788,-1.0269,0.75228,-0.89868,0.39325,-0.53771,0.2478,0.12419,1.5603,0.93785,-0.043344,0.97678,0.82993,0.78127,0.84168,0.70709,-1.6243,-0.46978,-0.37978,-0.98226,-0.98425,-0.98652,-0.98691,-0.99033,-1.0157,-1.0297,-1.0477,-1.0832,-1.0785,-1,-0.91455,-0.79785,-0.67578,-0.62031,-0.62568,-0.69512,-0.79375,-0.87676,-0.92588,-0.96006,-0.94697,-0.93818,-0.92783,-0.92988,-0.94854,-0.96025,-0.96699,-0.97588,-0.99355,-0.99072,-1.0005,-0.99961,-0.99951,-0.98994,-0.98769,-0.97913,-0.97868,-0.21468,-0.21509,-0.21729,-0.22051,-0.2583,-0.27842,-0.29033,-0.35156,-0.37783,-0.43125,-0.48018,-0.51348,-0.48047,-0.47305,-0.40908,-0.36553,-0.34707,-0.39199,-0.4292,-0.47803,-0.49043,-0.49854,-0.44004,-0.39629,-0.33467,-0.31152,-0.29434,-0.2999,-0.29658,-0.29414,-0.29521,-0.27256,-0.25478,-0.23584,-0.21299,-0.1915,-0.19153,-0.17594,-0.098633,-0.099487,-0.098535,-0.09668,-0.1416,-0.15127,-0.087207,-0.0016601,0.071582,0.16279,0.22832,0.23145,0.24082,0.2916,0.38877,0.49424,0.554,0.59053,0.57813,0.51504,0.41406,0.33574,0.24814,0.19873,0.18008,0.17764,0.17334,0.1665,0.125,0.078027,0.022754,-0.026758,-0.062695,-0.090723,-0.1127,-0.11465,-0.11133,-0.11865,257.25,10.341,4.7178,3.9534,2.097,0.59333,0.13494,0.28589,0.23833,0.15261,0.18435,0.20073,0.097219,0.16636,0.14521,0.11817,0.12718,0.043102,0.049341,0.00479,0.049341,0.043102,0.12718,0.11817,0.14521,0.16636,0.097219,0.20073,0.18435,0.15261,0.23833,0.28589,0.13494,0.59333,2.097,3.9534,4.7178,10.341,141.86,23.371,2.2316,6.9137,3.5568,1.3985,1.1791,1.4293,0.74806,0.64614,0.28929,0.19035,0.50777,0.28202,0.057741,0.054352,0.23126,0.25629,0.24509,0.05436,0.24509,0.25629,0.23126,0.054352,0.057741,0.28202,0.50777,0.19035,0.28929,0.64614,0.74806,1.4293,1.1791,1.3985,3.5568,6.9137,2.2316,23.371,-2.7462,1.374,0,0.16075,-1.746,0.74351,1.0112,0.30036,1.7517,-0.86861,0,0.041337,1.2969,-0.61552,-0.34426,-0.044184,-3.3062,1.2693,0,0.15528,-1.2119,-0.4551,1.469,0.33652
0.029838,0.065046,0.16257,1.8377,-0.79997,0.56362,0.40198,1.7704,2.1583,1.9338,2.7167,2.9533,1.2984,0.26944,-1.2421,-1.1664,-1.1923,1.4267,-1.3816,-0.66024,-0.22108,-0.34115,-0.98307,-0.98657,-0.97979,-0.99228,-1.0014,-1.0236,-1.0413,-1.0573,-1.01,-0.95088,-0.85977,-0.78174,-0.74512,-0.77422,-0.83838,-0.90039,-0.94326,-0.95449,-0.95098,-0.93145,-0.92598,-0.9251,-0.94434,-0.9665,-0.99082,-1.0051,-1.0301,-1.0242,-1.0134,-0.99463,-0.99551,-0.99004,-0.99307,-0.98652,-0.98486,-0.98457,-0.97998,-0.97738,-0.19417,-0.19189,-0.23145,-0.24717,-0.27578,-0.30322,-0.34434,-0.37266,-0.41504,-0.43418,-0.44297,-0.45107,-0.41172,-0.39258,-0.39814,-0.39258,-0.41641,-0.44287,-0.42441,-0.40469,-0.38994,-0.33652,-0.30615,-0.30801,-0.28633,-0.27764,-0.2668,-0.25225,-0.23555,-0.2332,-0.22891,-0.22461,-0.21162,-0.20371,-0.18701,-0.18252,-0.17627,-0.17594,-0.13558,-0.1311,-0.16367,-0.18613,-0.12871,-0.064453,0.0007812,0.11016,0.20928,0.22275,0.24492,0.2957,0.34072,0.39404,0.44434,0.46982,0.44102,0.38887,0.31729,0.23936,0.19502,0.1835,0.19844,0.1917,0.15703,0.11006,0.04707,-0.024316,-0.067676,-0.072168,-0.083496,-0.10059,-0.11475,-0.12363,-0.13115,-0.13906,-0.13892,-0.13997,260.99,7.8346,3.6201,2.8329,1.7878,1.0487,0.33532,0.16045,0.028158,0.067274,0.052945,0.086309,0.052985,0.060464,0.068794,0.039532,0.031038,0.049748,0.046388,0.01927,0.046388,0.049748,0.031038,0.039532,0.068794,0.060464,0.052985,0.086309,0.052945,0.067274,0.028158,0.16045,0.33532,1.0487,1.7878,2.8329,3.6201,7.8346,136.54,23.691,1.8471,6.8155,3.4703,0.86081,0.98605,0.89094,0.76017,0.34359,0.090873,0.2499,0.1038,0.18329,0.10938,0.042632,0.23982,0.054496,0.27178,0.05072,0.27178,0.054496,0.23982,0.042632,0.10938,0.18329,0.1038,0.2499,0.090873,0.34359,0.76017,0.89094,0.98605,0.86081,3.4703,6.8155,1.8471,23.691,-4.0474,1.9034,0,-0.23303,-1.0504,-0.10062,1.3058,0.014206,1.5829,-0.61064,0,0.12552,0.42703,-0.14457,-0.15987,0.020906,-3.88,2.6538,0,-0.35114,-0.10723,-0.20719,1.1724,-0.012314
