ALX,-0.1640625,-0.1625977,-0.1625977,-0.1552734,-0.1669922,-0.1557617,-0.1577148,-0.1635742,-0.1621094,-0.1660156,-0.1674805,-0.1606445,-0.168457,-0.1660156,-0.1621094,-0.1689453,-0.1665039,-0.1757813,-0.1733398,-0.1811523,-0.15625,-0.1655273,-0.1748047,-0.1645508,-0.15625,-0.1625977,-0.1816406,-0.1757813,-0.1816406,-0.1679688,-0.1865234,-0.2011719,-0.2084961,-0.1772461,-0.1796875,-0.1987305,-0.1972656,-0.1914063,-0.1821289,-0.1640625,-0.1914063,-0.1640625,-0.1728516,-0.1679688,-0.1518555
ALY,0.2148438,0.2124023,0.2045898,0.2158203,0.2167969,0.2094727,0.2055664,0.2104492,0.215332,0.2084961,0.2084961,0.2143555,0.2099609,0.2143555,0.215332,0.2084961,0.2094727,0.2045898,0.2084961,0.1928711,0.230957,0.2290039,0.1948242,0.2075195,0.2265625,0.2246094,0.1967773,0.2075195,0.2216797,0.2177734,0.1821289,0.1860352,0.2006836,0.2397461,0.253418,0.2226563,0.2050781,0.2260742,0.2387695,0.1982422,0.1875,0.1982422,0.1855469,0.1855469,0.1992188
ALZ,0.9306641,0.921875,0.9243164,0.9375,0.9238281,0.9272461,0.9306641,0.9257813,0.9262695,0.9287109,0.925293,0.9301758,0.9282227,0.9267578,0.9257813,0.925293,0.9243164,0.9638672,0.984375,1.121582,1.064453,0.9101563,0.8266602,0.5751953,-0.1318359,-0.1318359,-0.046875,-0.3530273,-0.3188477,-0.3237305,-0.3681641,-0.5234375,-0.5976563,-0.7036133,-0.8344727,-0.9814453,-0.984375,-1.055664,-1.082031,-1.049805,-1.02832,-0.96875,-0.9243164,-0.809082,-0.6831055
ARX,0.1342773,0.137207,0.1342773,0.1298828,0.1337891,0.1298828,0.1391602,0.1318359,0.1274414,0.1391602,0.1279297,0.1303711,0.1342773,0.1293945,0.1342773,0.1333008,0.1298828,0.08740234,0.4887695,0.2246094,0.01757813,0.2373047,0.2202148,0.2026367,0.1430664,0.1430664,0.1137695,0.1772461,0.1958008,0.2827148,0.4501953,0.6313477,0.6333008,0.5737305,0.5371094,0.4594727,0.222168,0.1821289,0.1459961,0.00390625,0.1181641,0.1542969,0.2114258,0.3266602,0.3432617
ARY,0.3110352,0.3105469,0.3105469,0.3203125,0.3066406,0.3178711,0.3164063,0.3173828,0.3232422,0.3164063,0.3085938,0.315918,0.3125,0.3149414,0.3144531,0.309082,0.3217773,0.2915039,0.2304688,0.5336914,0.6757813,0.9350586,1.093262,1.21582,1.100586,1.100586,1.030273,0.7519531,0.5737305,0.4155273,0.2832031,0.2402344,0.2314453,0.2592773,0.2705078,0.2592773,0.2241211,0.2094727,0.1542969,0.06640625,0.08447266,0.1206055,0.1850586,0.2797852,0.3461914
ARZ,-3,-2,-2,-1,-2,-3,-1,0,-3,0,0,-2,-2,-2,-1,-2,-2,-3,0,0,-2,-2,-1,-1,-1,-1,0,1,0,-2,-2,-1,-2,-1,-1,-1,-1,-2,-1,0,0,-2,-1,-1,-2
EMG0L,-2,-1,-1,-1,0,-1,-3,-1,-1,0,-1,0,-1,-2,0,0,0,-1,-1,-1,-1,-1,-1,-2,0,1,-2,0,-1,-1,-1,-1,-2,-2,0,0,-2,-1,-1,-1,1,0,-1,-1,-1
EMG1L,-2,-2,-1,-1,0,0,-2,-1,0,-2,0,-1,0,-2,-1,0,-2,-2,-2,0,-2,0,1,0,-1,-2,0,-2,-1,-2,-1,-2,-1,-2,-3,0,-1,-2,0,-1,-2,-2,0,0,-2
EMG2L,-1,-1,1,-3,-1,-1,-1,-3,-1,-1,-2,-1,-2,-3,0,-1,-1,0,-2,-1,0,-2,2,-3,-2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-2,1,0,-1,-2,-1,-1
EMG3L,-2,-1,-2,0,-2,0,-1,-2,0,0,0,-3,-1,-2,-1,-1,-2,0,0,-2,-1,-1,0,-1,0,0,-1,-2,0,-2,-1,0,0,-1,0,1,-1,0,-1,-1,-1,-2,1,-1,-1
EMG4L,-3,-2,0,0,0,-1,-2,-1,-1,-1,-2,-1,-2,-2,0,-1,-1,-1,-3,-1,-2,-1,-2,0,0,-1,0,-2,0,-1,-1,-2,-2,-2,-2,-1,-3,-1,-2,1,-2,-1,-2,1,0
EMG5L,0,-3,0,-2,-2,0,0,-1,-1,1,-2,-1,0,1,-1,-1,-1,0,-2,-1,1,0,-2,-1,2,-1,1,0,-3,0,1,-1,-2,-3,-1,0,-1,-2,-1,0,-1,-1,-2,-1,-1
EMG6L,-1,-1,-2,-2,-1,-2,0,0,-1,-1,-3,-1,-1,-3,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,0,-1,-2,-3,0,-1,0,-2,-1,-3,0,-2,0,0,-1,0,-1,-1,-2,-1,-1
EMG7L,-2,-1,-2,-2,0,0,1,0,-2,-2,0,-1,1,-1,-1,0,35,-4,-40,20,-59,9,6,-1,7,11,5,9,13,9,3,-3,4,-6,-20,0,6,-4,-22,1,-4,5,7,-5,-7
EMG0R,0,1,0,0,0,-1,0,-1,-1,-3,-1,0,-1,-3,-2,-1,3,17,-91,17,-65,2,-75,4,23,0,11,25,45,-9,9,20,16,-15,-31,-6,10,-3,-31,-3,-20,11,26,-13,-88
EMG1R,0,0,-1,-1,-1,0,-3,-1,-1,-1,0,1,-1,-1,0,-2,-20,3,-8,73,-72,69,-19,-11,9,3,1,0,12,7,-18,-9,12,11,-21,-12,-12,4,-2,9,-8,-9,-2,10,-36
EMG2R,-1,0,-1,-3,0,-1,0,-2,0,-1,-1,-1,-3,0,2,0,-5,7,-35,11,-50,-6,-6,-8,-6,3,-2,-6,9,-1,-9,-16,8,13,-19,-4,-8,4,-1,3,-5,-8,-5,10,-8
EMG3R,-3,-1,1,0,-3,-2,0,1,-2,-3,-1,0,-1,-2,0,-2,-6,7,-26,17,-20,-20,-14,15,-5,-1,-7,-5,4,-3,0,-10,13,-5,-13,4,-1,4,7,2,-5,-4,-1,8,-3
EMG4R,-1,-2,-1,1,-1,0,0,-1,-1,-1,0,1,0,0,-1,-2,-12,6,-4,15,-6,1,-14,-1,-15,-2,0,-2,3,0,-3,-6,9,-6,-5,-2,7,-20,6,5,-3,-3,0,3,0
EMG5R,-2,-1,1,-1,-1,1,-1,-1,1,0,-1,0,-1,-1,1,-2,-26,24,-10,16,-7,6,-21,-3,2,4,-8,4,-1,4,-4,1,2,-1,-4,-2,2,2,-6,0,3,-3,-9,-3,0
EMG6R,-1,-1,-1,0,-1,1,-1,0,0,0,-1,-2,0,0,-1,-1,-11,1,-12,18,-15,8,-5,-6,-1,5,0,0,1,-11,-7,8,-1,1,-9,-2,2,30,-10,-3,0,0,1,-7,-1
