ALX,-0.121582,-0.1132813,-0.121582,-0.1162109,-0.112793,-0.109375,-0.1245117,-0.1186523,-0.1142578,-0.1220703,-0.1362305,-0.1206055,-0.1240234,-0.1328125,-0.1318359,-0.1318359,-0.1381836,-0.1499023,-0.1518555,-0.1518555,-0.1308594,-0.159668,-0.1347656,-0.1430664,-0.1577148,-0.1552734,-0.1513672,-0.1347656,-0.1499023,-0.1425781,-0.140625,-0.1357422,-0.144043,-0.1357422,-0.1333008,-0.1347656,-0.1201172,-0.1333008,-0.1210938,-0.1254883,-0.1264648,-0.1318359,-0.1303711,-0.1313477,-0.1293945
ALY,0.4311523,0.4238281,0.4257813,0.4208984,0.4233398,0.4272461,0.4145508,0.4233398,0.4272461,0.4204102,0.4121094,0.425293,0.4277344,0.4077148,0.421875,0.4101563,0.40625,0.4160156,0.4199219,0.4355469,0.440918,0.4609375,0.440918,0.4321289,0.4301758,0.3891602,0.4536133,0.4194336,0.421875,0.4194336,0.4262695,0.4233398,0.4472656,0.4272461,0.4350586,0.4311523,0.4091797,0.4360352,0.4091797,0.4199219,0.4233398,0.4150391,0.4189453,0.4145508,0.4194336
ALZ,0.8793945,0.8803711,0.8833008,0.8720703,0.8828125,0.890625,0.8979492,0.9936523,0.8896484,0.8178711,0.7836914,0.6308594,0.1225586,0.04638672,-0.2143555,-0.2089844,-0.2583008,-0.2475586,-0.293457,-0.390625,-0.7426758,-0.4291992,-0.4223633,-0.3535156,-0.4194336,-0.4233398,-0.206543,-0.4643555,-0.2597656,-0.2919922,-0.1323242,-0.01611328,0.06787109,0.6347656,0.6582031,0.7670898,0.9697266,0.9130859,0.8540039,0.8637695,0.8735352,0.8974609,0.8935547,0.8867188,0.8935547
ARX,0.4160156,0.418457,0.4042969,0.4238281,0.4208984,0.4179688,0.4194336,0.4291992,0.5986328,0.6914063,0.78125,0.84375,0.8657227,0.8466797,0.7802734,0.7705078,0.7578125,0.8183594,0.8266602,0.8769531,0.8383789,0.9111328,0.8037109,0.8710938,0.9179688,0.7949219,0.8603516,0.7368164,0.8334961,0.706543,0.699707,0.8208008,1.060547,0.9301758,0.8540039,0.7675781,0.5537109,0.4975586,0.5146484,0.4897461,0.4326172,0.4213867,0.4086914,0.4174805,0.3891602
ARY,0.06103516,0.06982422,0.06005859,0.05664063,0.05761719,0.06396484,0.03955078,0.09765625,0.2592773,0.234375,0.3105469,0.3745117,0.3793945,0.4453125,0.4619141,0.4916992,0.4331055,0.3530273,0.371582,0.2880859,0.01269531,0.3388672,0.2983398,0.3408203,0.3764648,0.4057617,0.4682617,0.2944336,0.3574219,0.347168,0.3867188,0.3588867,0.2285156,0.3564453,0.265625,0.2504883,0.04833984,0.08300781,0.1020508,0.09326172,0.02441406,-0.02099609,0.02001953,-0.01074219,0.015625
ARZ,-1,1,-2,-2,0,-3,0,-3,-2,0,3,0,-2,-2,-2,-1,-2,0,-2,-2,-1,-3,-2,2,-1,0,-2,0,-2,-1,-2,0,-2,-1,-2,0,1,1,-1,0,-2,-3,-3,-3,-4
EMG0L,-4,-4,1,-3,-1,2,-1,-4,0,-1,0,0,0,2,1,-2,3,-6,1,1,-4,-2,4,-2,-2,0,3,-1,-4,-1,0,-1,-1,0,1,-2,2,-4,-2,1,0,-1,-1,-7,0
EMG1L,-2,1,1,-3,0,2,-1,-2,-3,-3,-1,1,0,1,-1,-1,2,-4,0,1,-5,-1,0,-1,-3,-3,2,-2,-2,-2,0,-2,0,-1,1,-1,0,-3,-3,0,-2,-4,-1,-4,0
EMG2L,-2,-3,1,-2,0,2,-4,-2,-2,-3,2,-1,-4,-1,2,-3,0,-4,-1,1,-4,0,3,-3,-7,-3,4,-3,-2,-3,-2,-3,0,-3,1,-2,-1,-3,-2,1,-1,-2,-1,-2,-1
EMG3L,2,-2,5,2,1,7,-3,-13,-1,-2,9,-9,-3,12,-6,-7,13,-6,0,-11,-7,5,3,-6,-1,-13,12,4,-14,-3,9,-11,-3,7,-2,0,9,0,-6,16,9,-8,-14,-18,0
